restaurant_name,restaurant_url,restaurant_phones,restaurant_reviewers_name,restaurant_reviewers_selection1
Zig Zag Cafe,https://www.yelp.com/adredir?ad_business_id=rgkwLKTmZdj72S1KmEkENg&campaign_id=auQV0j7XReVpZ9A8AZIQ1A&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fzig-zag-cafe-seattle-2&request_id=8600d195203d4cdf&signature=d114b9e72a4ee799a49655be64ea40e174c0f7b4a188a864fc26a859995bfddc&slot=1,(206) 625-1146,Jessica C.,"Nice atmosphere, wait staff prompt and friendly. Food was good. The fried clams and mussels were great. The whisky drinks even better. I love the red lighting and music."
Zig Zag Cafe,https://www.yelp.com/adredir?ad_business_id=rgkwLKTmZdj72S1KmEkENg&campaign_id=auQV0j7XReVpZ9A8AZIQ1A&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fzig-zag-cafe-seattle-2&request_id=8600d195203d4cdf&signature=d114b9e72a4ee799a49655be64ea40e174c0f7b4a188a864fc26a859995bfddc&slot=1,(206) 625-1146,Owen W.,"Even though I'm a life long Seattleite, last night was my first time to the Zig Zag Café. The area around Pike Place is incredible now that the viaduct has been demolished, and I hope local businesses benefit from that. I loved the Zig Zag Café, excellent drinks, good food and great staff. Our server was very friendly and very accommodating when I realized too late that I had ordered something that didn't agree with my tastes. Much appreciated, and I won't wait so long for my next visit!"
Zig Zag Cafe,https://www.yelp.com/adredir?ad_business_id=rgkwLKTmZdj72S1KmEkENg&campaign_id=auQV0j7XReVpZ9A8AZIQ1A&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fzig-zag-cafe-seattle-2&request_id=8600d195203d4cdf&signature=d114b9e72a4ee799a49655be64ea40e174c0f7b4a188a864fc26a859995bfddc&slot=1,(206) 625-1146,Cindy G.,"Dark and cozy, with delicious bites and strong cocktails. We had deviled eggs, the pork skins, and almonds and olives for snacks before dinner at Cutters. The eggplant dip with the pork skins was the highlight. It was silky smooth, and not like baba ganouj, if that's what you were thinking. There's an off-menu cocktail-with-a-story, if you're interested. Called the Chas, it's bourbon, Cointreau, and other potent tastiness. A Pike Place institution, you must come to Zig Zag if you're in Seattle."
Zig Zag Cafe,https://www.yelp.com/adredir?ad_business_id=rgkwLKTmZdj72S1KmEkENg&campaign_id=auQV0j7XReVpZ9A8AZIQ1A&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fzig-zag-cafe-seattle-2&request_id=8600d195203d4cdf&signature=d114b9e72a4ee799a49655be64ea40e174c0f7b4a188a864fc26a859995bfddc&slot=1,(206) 625-1146,Adam C.,"We stumbled upon this restaurant walking from pikes place down the water before heading over the smith tower. Zig Zag has the best mixologist in Seattle with a wide range of spirits. The food was wonderful, the staff was great and it's in a good location. The mixed drinks were excellent. An eggplant dish was superb, perfectly cooked and with the right garnish. The place is very cozy and very relaxing. The server was great in giving suggestions and the drinks were great."
Zig Zag Cafe,https://www.yelp.com/adredir?ad_business_id=rgkwLKTmZdj72S1KmEkENg&campaign_id=auQV0j7XReVpZ9A8AZIQ1A&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fzig-zag-cafe-seattle-2&request_id=8600d195203d4cdf&signature=d114b9e72a4ee799a49655be64ea40e174c0f7b4a188a864fc26a859995bfddc&slot=1,(206) 625-1146,Erin R.,"BEST HAPPY HOUR. So many fun drinks and yummy snacks. They have one of the most extensive cocktail menus I've ever seen and it was hard to decide on just one (okay, two) to try. For snacks we had the fries which have a great balance of salt and dress black pepper and the crispy pig skin which came with a fantastic aioli.
We arrived around 5:30 and were able to get a seat on their small patio, but the inside looked nice too if the patio is full."
Zig Zag Cafe,https://www.yelp.com/adredir?ad_business_id=rgkwLKTmZdj72S1KmEkENg&campaign_id=auQV0j7XReVpZ9A8AZIQ1A&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fzig-zag-cafe-seattle-2&request_id=8600d195203d4cdf&signature=d114b9e72a4ee799a49655be64ea40e174c0f7b4a188a864fc26a859995bfddc&slot=1,(206) 625-1146,Alex P.,Definitely a place to visit and hang around. The barman was the best. And I don't even drink!
Zig Zag Cafe,https://www.yelp.com/adredir?ad_business_id=rgkwLKTmZdj72S1KmEkENg&campaign_id=auQV0j7XReVpZ9A8AZIQ1A&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fzig-zag-cafe-seattle-2&request_id=8600d195203d4cdf&signature=d114b9e72a4ee799a49655be64ea40e174c0f7b4a188a864fc26a859995bfddc&slot=1,(206) 625-1146,AJ C.,Great place for a drink at dusk....very nice selection of drinks and food. Bartenders very knowledgeable
Zig Zag Cafe,https://www.yelp.com/adredir?ad_business_id=rgkwLKTmZdj72S1KmEkENg&campaign_id=auQV0j7XReVpZ9A8AZIQ1A&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fzig-zag-cafe-seattle-2&request_id=8600d195203d4cdf&signature=d114b9e72a4ee799a49655be64ea40e174c0f7b4a188a864fc26a859995bfddc&slot=1,(206) 625-1146,Andrea G.,Had appetizers and drinks with a friend. Tasty all around! Fun little spot and nice patio area.
The Pink Door,https://www.yelp.com/biz/the-pink-door-seattle-4?osq=Italian+Food,(206) 443-3241,Kevin M.,"An amazing, lovely restaurant with a beautiful view on the inside and out.
Came here for a special occasion with my S.O. Started with a half bottle of local wine and their meat and cheese board. The meats varied from fatty, to hard, to spicy, to earthy. The cheeses were a medium and a soft cheese. Sides of spicy mustard and slightly sweet jam. This was a delicious board that we almost finished in its entirety.
For dinner I had the rigatoni with meatballs. And she had the lasagna. Mmmm the rigatoni was cooked perfectly, with just enough of a bite. The sauce was bright and fresh, if not a bit sour. I would personally add a bit of sugar to offset, but it was delicious nonetheless.
I had a few bites of the lasagna, I have tasted few lasagnas that come close. The spinach gave the pasta an elegant green hue, and their cheese was melted to a perfect cream consistency. The layer of pesto really gave this dish the richness that made it so special. Highly recommend the lasagna.
Finally, we finished off with espresso and their cheesecake. The cheesecake was hazelnut flavored and was very good. The hazelnut creme was just sweet enough. If you are a fan of hazelnut you will like this. Otherwise I could have done with a different flavor cheesecake.
Overall the food was fantastic. And the location and decor made dinner that much more special. I couldn't imagine a cozier restaurant. Dinner felt intimate. And the service was good. I will be back!"
The Pink Door,https://www.yelp.com/biz/the-pink-door-seattle-4?osq=Italian+Food,(206) 443-3241,Ryan J.,"The Pink Door is as amazing as everyone else claims it to be! From the unseemly entrance to the beautiful view and decor, this place has earned its prestige as one of the best Italian restaurants around.
With a place that is so well known in Seattle, they are quite humble with their entrance. Walking thru a not so busy alley, if you see a Pink Door you've arrived at the right place. Upon entry, you can see the cozy intimate decor. And in the back they have a fantastic view of Pike's Place waterfront.
They have a great selection of items on their menu that are both exquisite and delicious. My GF and I ordered the Pink Door Lasagna, Special squid ink pasta with mussels and shrimp, Arancini and Tuscan Fries to share. The TUSCAN FRIES WERE AMAZING! They fry it with sage, rosemary, and garlic which gives it a subtle yet addicting flavor. The Arancini was quite good, but I was truly impressed by the Lasagna. Although it comes in a small dish, this is really all you need. Layers of spinach pasta packed with rich bechamel sauce and pesto and marinara was to die for. This is certainly one of those dishes you eat slowly to just savor all of the flavors.
This is definitely a must try for those who love Italian food or just want to spend a romantic night out with someone special. Just make sure to reserve a table early in advance."
The Pink Door,https://www.yelp.com/biz/the-pink-door-seattle-4?osq=Italian+Food,(206) 443-3241,Daisy V.,"Known for its pink door entrance, The Pink Door was something I was excited to try in Seattle.
Wow, the view and ambiance were amazing here. I recommend reserving an outdoor table if you can! The view is so nice and there's something about eating outside here during the day that makes you feel good.
The lasagna was delicious. I kept raving about it while eating! The service was great. The Pink Door is a charming place to stop by for lunch or dinner if in Seattle."
The Pink Door,https://www.yelp.com/biz/the-pink-door-seattle-4?osq=Italian+Food,(206) 443-3241,Tamara D.,"We've been looking forward to coming here for weeks. I'm so glad we made reservations because when we got there 5 mins before opening, there was already a group of people waiting. By the time we were seated, the place was almost filled up.
I'd remarked on our reservation that we were celebrating our anniversary (15 years!!) and when we sat down the server brought out complimentary glasses of Prosecco for toasting. What a special touch!
We ordered several things I can't pronounce but this has to be one of the top tasting meals I've had. I always tell everyone about Mesa Grill in Vegas as the place I've had my best meal ever but this definitely rivals it. Such friendly staff, such great service, we will be back every time we are in town for sure."
The Pink Door,https://www.yelp.com/biz/the-pink-door-seattle-4?osq=Italian+Food,(206) 443-3241,Sebastian T.,"This place not only has a great rep, but it can also back it up! I've come here a few times and I've always had great experiences. It is a pretty big space with lots of interesting features: aerial shows in the main dining room, live music, an amazing patio and inner section of the restaurant with gorgeous views of the water. This spot is really popular so I'd highly recommend reservations or you're easily looking at a 60 min+ wait.
While entrees here can cost $20-30 each, its nice to see that it's not fine dining to the extent where its tiny portions, but you get a nice hefty plate with great preparation. While the food I've had is good, it wasn't shockingly amazing. A solid 4/5 but you're really coming here for the overall ambience. I'd highly recommend coming here at least once to check it out! This place also is an amazing date spot!"
The Pink Door,https://www.yelp.com/biz/the-pink-door-seattle-4?osq=Italian+Food,(206) 443-3241,Maggie S.,"Probably my favorite restaurant in Seattle...Pink Door never disappoints. I really appreciate the consistency of the quality of food and service! The perfect restaurant for casual dining with family or friends, and a romantic date night!
Winter Risotto | Must. Order. Creamy butternut squash risotto that warms up your entire heart...
Linguine Alle Vongole | The signature dish of pink door! This pasta dish never goes wrong; the white wine broth really elevates and balances out the flavor of the clam. Love this simple yet delicate dish!
Cioppino | Never a big fan of tomato broths but this one's different. The amount of seafood is worth the price and the tomato broth is light and smooth, so you won't get tired of it!
Northwest Fish of the Day | Not a must order, but good quality fish! The salmon is seared to perfection with a crispy layer of fatty skin and tender meat on the inside!
Tuscan Fries with Fried Herbs | The aioli is so tasty that we can't stop snacking on these fries!! Wish the flavors of the herbs are stronger..."
The Pink Door,https://www.yelp.com/biz/the-pink-door-seattle-4?osq=Italian+Food,(206) 443-3241,Subail S.,"Love this restaurant, little bit pricey, but never disappoints.
You definitely need to reserve table if you want to sit in the main dining. My advice will be a week before to be on the safer side.
Went for dinner on our first anniversary. Didn't reserve the table early, so got the slot at 10:15 pm. :( but got the table with the best view.
Food is always good. They have one of the best oysters in the city. So highly recommended. Other foods are also good.
Only sad thing is they don't have lot of optIons for the people who are allergic to red meat and shrimp. So that was a bummer for my wife.
But still would like to go back again."
The Pink Door,https://www.yelp.com/biz/the-pink-door-seattle-4?osq=Italian+Food,(206) 443-3241,Cindy C.,"It's hard to get a reservation for this place as it gets booked months and months in advance. Imagine my surprise and happiness when we snatched up an available lunch time that worked for a party of 2! We were also visiting from out of town, so really happy that it all worked out.
You can also be on standby and wait for a table, but it can be a long wait.
FOOD
We ordered the rabbit ragu pasta and cioppino soup.
The rabbit ragu pasta was better than I expected. The meat was tender, and the pasta had texture.
Cioppino soup was delicious! Exceeded my expectations a lot. There were plentiful pieces of seafood. I would recommend dipping the complimentary bread with the soup. I was full after the dish.
SERVICE
The servers were very attentive with refilling our water.
PARKING
It's in the heart of pike place where post ally is. If you are driving, there are parking available nearby."
